seed,damping_g,zz_scale,condition,label,delta_pilot
47,0.0,0.05,zz_scale_0.05,1,5.870898271555626
47,0.0,0.05,zz_scale_0.05,1,5.756760317959796
47,0.0,0.05,zz_scale_0.05,1,5.629991160585827
47,0.0,0.05,zz_scale_0.05,1,6.326837639445648
47,0.0,0.05,zz_scale_0.05,1,5.0295925587693695
47,0.0,0.05,zz_scale_0.05,1,6.462713222984414
47,0.0,0.05,zz_scale_0.05,1,6.200522923704278
47,0.0,0.05,zz_scale_0.05,1,5.9824101236797835
47,0.0,0.15,zz_scale_0.15,1,6.851890625775148
47,0.0,0.15,zz_scale_0.15,1,6.935426301436573
47,0.0,0.15,zz_scale_0.15,1,7.120995858281356
47,0.0,0.15,zz_scale_0.15,1,6.430628366061883
47,0.0,0.15,zz_scale_0.15,1,6.389892648125608
47,0.0,0.15,zz_scale_0.15,1,7.170898273463207
47,0.0,0.15,zz_scale_0.15,1,5.3827391474565385
47,0.0,0.15,zz_scale_0.15,1,6.1368945672791755
47,0.0,0.15,zz_scale_0.15,1,5.895332365790975
47,0.0,0.15,zz_scale_0.15,1,7.23974361919424
47,0.0,0.15,zz_scale_0.15,1,7.180811161216651
47,0.0,0.15,zz_scale_0.15,1,6.845592960060706
47,0.0,0.15,zz_scale_0.15,1,6.807676332942489
47,0.0,0.15,zz_scale_0.15,1,6.704797166322143
47,0.0,0.15,zz_scale_0.15,1,6.298099257682486
47,0.0,0.3,zz_scale_0.3,1,7.841558366439602
47,0.0,0.3,zz_scale_0.3,1,7.653350866378107
47,0.0,0.3,zz_scale_0.3,1,7.77969355633795
47,0.0,0.3,zz_scale_0.3,1,7.2341586659542685
47,0.0,0.3,zz_scale_0.3,1,7.467756737670775
47,0.0,0.3,zz_scale_0.3,1,7.187347022028083
47,0.0,0.3,zz_scale_0.3,1,7.888630445170974
47,0.0,0.3,zz_scale_0.3,1,8.22008238949337
47,0.0,0.3,zz_scale_0.3,1,8.387046921750523
47,0.0,0.3,zz_scale_0.3,1,8.476025207715422
47,0.0,0.3,zz_scale_0.3,1,7.187598624815544
47,0.0,0.3,zz_scale_0.3,1,7.795484454098607
47,0.0,0.3,zz_scale_0.3,1,8.168650366690843
47,0.0,0.3,zz_scale_0.3,1,7.559789084775946
47,0.0,0.3,zz_scale_0.3,1,7.940462098348534
47,0.01,,clean,0,6.388485895705866
47,0.01,,clean,0,4.950396786309993
47,0.01,,clean,0,6.1776228849633075
47,0.01,,clean,0,5.515539283442522
47,0.01,,clean,0,5.310303295969969
47,0.01,,clean,0,5.352251286570467
47,0.01,,clean,0,5.475565929203659
47,0.01,,clean,0,6.049201375401793
47,0.01,,clean,0,5.801809322503632
47,0.01,,clean,0,5.984758863764127
47,0.01,,clean,0,6.0615789659715125
47,0.01,,clean,0,6.123573687530101
47,0.01,,clean,0,5.774445338587762
47,0.01,,clean,0,6.566702713755391
47,0.01,,clean,0,5.964420796349526
47,0.01,0.05,zz_scale_0.05,1,6.0525035203065745
47,0.01,0.05,zz_scale_0.05,1,5.70467572511635
47,0.01,0.05,zz_scale_0.05,1,5.102569654988417
47,0.01,0.05,zz_scale_0.05,1,6.827152111789279
47,0.01,0.05,zz_scale_0.05,1,5.379522000137118
47,0.01,0.05,zz_scale_0.05,1,5.684735923555526
47,0.01,0.05,zz_scale_0.05,1,5.5829265499553875
47,0.01,0.05,zz_scale_0.05,1,5.879727352577381
47,0.01,0.05,zz_scale_0.05,1,6.458729643286975
47,0.01,0.05,zz_scale_0.05,1,5.831618436841432
47,0.01,0.05,zz_scale_0.05,1,6.030954116849316
47,0.01,0.05,zz_scale_0.05,1,5.296820157297243
47,0.01,0.05,zz_scale_0.05,1,7.060172408720242
47,0.01,0.05,zz_scale_0.05,1,6.426597080036359
47,0.01,0.05,zz_scale_0.05,1,6.45800734928642
47,0.01,0.15,zz_scale_0.15,1,6.126076472646609
47,0.01,0.15,zz_scale_0.15,1,6.697656168220839
47,0.01,0.15,zz_scale_0.15,1,5.663513734423004
47,0.01,0.15,zz_scale_0.15,1,7.108170877607027
47,0.01,0.15,zz_scale_0.15,1,7.610993460418735
47,0.01,0.15,zz_scale_0.15,1,6.562929835937695
47,0.01,0.15,zz_scale_0.15,1,6.195232212211879
47,0.01,0.15,zz_scale_0.15,1,6.725216148642085
47,0.01,0.15,zz_scale_0.15,1,7.291813940858644
47,0.01,0.15,zz_scale_0.15,1,6.523559879123331
47,0.01,0.15,zz_scale_0.15,1,6.289833215811637
47,0.01,0.15,zz_scale_0.15,1,6.514701934757378
47,0.01,0.15,zz_scale_0.15,1,6.596067795844914
47,0.01,0.15,zz_scale_0.15,1,6.6351641102818135
47,0.01,0.15,zz_scale_0.15,1,6.790269876689605
47,0.01,0.3,zz_scale_0.3,1,7.715816054813721
47,0.01,0.3,zz_scale_0.3,1,7.227631154036983
47,0.01,0.3,zz_scale_0.3,1,7.87338163232067
47,0.01,0.3,zz_scale_0.3,1,6.511837248990992
47,0.01,0.3,zz_scale_0.3,1,8.534573692574547
47,0.01,0.3,zz_scale_0.3,1,8.15478520040224
47,0.01,0.3,zz_scale_0.3,1,6.664908361541168
47,0.01,0.3,zz_scale_0.3,1,6.972064917460924
47,0.01,0.3,zz_scale_0.3,1,8.150550683275897
47,0.01,0.3,zz_scale_0.3,1,7.213539054449503
47,0.01,0.3,zz_scale_0.3,1,7.20188652377092
47,0.01,0.3,zz_scale_0.3,1,7.013721558441008
47,0.01,0.3,zz_scale_0.3,1,7.439455883992999
47,0.01,0.3,zz_scale_0.3,1,7.5662502512407155
47,0.01,0.3,zz_scale_0.3,1,7.2168254390487885
47,0.02,,clean,0,6.185353582995039
47,0.02,,clean,0,6.094874597036339
47,0.02,,clean,0,6.139191551159447
47,0.02,,clean,0,6.219230242493743
47,0.02,,clean,0,6.250045691937019
47,0.02,,clean,0,5.351075893556573
47,0.02,,clean,0,6.7735634262647055
47,0.02,,clean,0,6.014931163840028
47,0.02,,clean,0,6.392075859037547
47,0.02,,clean,0,5.657861693356784
47,0.02,,clean,0,5.929600913574812
47,0.02,,clean,0,5.96619642375167
47,0.02,,clean,0,6.577561485542947
47,0.02,,clean,0,6.058610301066669
47,0.02,,clean,0,5.756536271494377
47,0.02,0.05,zz_scale_0.05,1,6.780728788555835
47,0.02,0.05,zz_scale_0.05,1,6.7584283621795285
47,0.02,0.05,zz_scale_0.05,1,5.179277399734336
47,0.02,0.05,zz_scale_0.05,1,4.998184732211384
47,0.02,0.05,zz_scale_0.05,1,6.121708308940802
47,0.02,0.05,zz_scale_0.05,1,5.879814039459518
47,0.02,0.05,zz_scale_0.05,1,5.312794202637585
47,0.02,0.05,zz_scale_0.05,1,5.628828389089124
47,0.02,0.05,zz_scale_0.05,1,5.590750298149754
47,0.02,0.05,zz_scale_0.05,1,6.237426147201362
47,0.02,0.05,zz_scale_0.05,1,5.994515474030441
47,0.02,0.05,zz_scale_0.05,1,6.055709271980525
47,0.02,0.05,zz_scale_0.05,1,5.035169392272684
47,0.02,0.05,zz_scale_0.05,1,7.116279129282028
47,0.02,0.05,zz_scale_0.05,1,6.001084660268024
47,0.02,0.15,zz_scale_0.15,1,6.407485660596865
47,0.02,0.15,zz_scale_0.15,1,6.078547183469692
47,0.02,0.15,zz_scale_0.15,1,6.728994844360457
47,0.02,0.15,zz_scale_0.15,1,6.93076892749009
47,0.02,0.15,zz_scale_0.15,1,6.543506271391086
47,0.02,0.15,zz_scale_0.15,1,6.426579889760084
47,0.02,0.15,zz_scale_0.15,1,6.527759862747831
47,0.02,0.15,zz_scale_0.15,1,6.123524492351396
47,0.02,0.15,zz_scale_0.15,1,6.624386788290163
47,0.02,0.15,zz_scale_0.15,1,5.871622463310511
47,0.02,0.15,zz_scale_0.15,1,6.144371457782789
47,0.02,0.15,zz_scale_0.15,1,6.054481034675679
47,0.02,0.15,zz_scale_0.15,1,6.782136472069981
47,0.02,0.15,zz_scale_0.15,1,5.412529328772736
47,0.02,0.15,zz_scale_0.15,1,6.696673500306454
47,0.02,0.3,zz_scale_0.3,1,7.4273730470324075
47,0.02,0.3,zz_scale_0.3,1,7.193209010979905
47,0.02,0.3,zz_scale_0.3,1,7.656307668924886
47,0.02,0.3,zz_scale_0.3,1,8.179518756052145
47,0.02,0.3,zz_scale_0.3,1,7.79733071646992
47,0.02,0.3,zz_scale_0.3,1,7.380059230311513
47,0.02,0.3,zz_scale_0.3,1,7.347257631324309
47,0.02,0.3,zz_scale_0.3,1,9.057001525985434
47,0.02,0.3,zz_scale_0.3,1,7.6060318218470355
47,0.02,0.3,zz_scale_0.3,1,7.991374330193393
47,0.02,0.3,zz_scale_0.3,1,7.820505277211611
47,0.02,0.3,zz_scale_0.3,1,7.102384722485707
47,0.02,0.3,zz_scale_0.3,1,7.0871940872520245
47,0.02,0.3,zz_scale_0.3,1,7.324122121826839
47,0.02,0.3,zz_scale_0.3,1,7.19086758596447
47,0.05,,clean,0,6.191607513882719
47,0.05,,clean,0,6.536337602259066
47,0.05,,clean,0,5.598333495872459
47,0.05,,clean,0,4.416484721363851
47,0.05,,clean,0,5.004121024090568
47,0.05,,clean,0,6.595936262432451
47,0.05,,clean,0,5.8045683571723
47,0.05,,clean,0,6.578282928899101
47,0.05,,clean,0,6.220016582331221
47,0.05,,clean,0,6.4978826917106405
47,0.05,,clean,0,5.826785813642853
47,0.05,,clean,0,6.229278793217697
47,0.05,,clean,0,6.025921232465011
47,0.05,,clean,0,7.1588411657325866
47,0.05,,clean,0,5.436312657810872
47,0.05,0.05,zz_scale_0.05,1,5.7571500911909785
47,0.05,0.05,zz_scale_0.05,1,6.082576772370194
47,0.05,0.05,zz_scale_0.05,1,5.614158474117906
47,0.05,0.05,zz_scale_0.05,1,5.644402326406579
47,0.05,0.05,zz_scale_0.05,1,6.144983944502376
47,0.05,0.05,zz_scale_0.05,1,6.394451943304052
47,0.05,0.05,zz_scale_0.05,1,6.475870789937141
47,0.05,0.05,zz_scale_0.05,1,5.676584695958497
47,0.05,0.05,zz_scale_0.05,1,5.988647215648377
47,0.05,0.05,zz_scale_0.05,1,5.9699685812794625
47,0.05,0.05,zz_scale_0.05,1,5.9650360181727216
47,0.05,0.05,zz_scale_0.05,1,6.557693662962889
47,0.05,0.05,zz_scale_0.05,1,6.281937915745427
47,0.05,0.05,zz_scale_0.05,1,5.7464389710791535
47,0.05,0.05,zz_scale_0.05,1,6.269960134025749
47,0.05,0.15,zz_scale_0.15,1,6.093442645428228
47,0.05,0.15,zz_scale_0.15,1,5.917866683256134
47,0.05,0.15,zz_scale_0.15,1,6.253795086400251
47,0.05,0.15,zz_scale_0.15,1,5.9374081848930516
47,0.05,0.15,zz_scale_0.15,1,6.507370860754582
47,0.05,0.15,zz_scale_0.15,1,7.388443030426849
47,0.05,0.15,zz_scale_0.15,1,6.079747330505424
47,0.05,0.15,zz_scale_0.15,1,6.3032211620517
47,0.05,0.15,zz_scale_0.15,1,7.028664186537994
47,0.05,0.15,zz_scale_0.15,1,6.543359152620438
47,0.05,0.15,zz_scale_0.15,1,6.966967911672864
47,0.05,0.15,zz_scale_0.15,1,6.832975997466425
47,0.05,0.15,zz_scale_0.15,1,6.580726630807299
47,0.05,0.15,zz_scale_0.15,1,6.120830804090573
47,0.05,0.15,zz_scale_0.15,1,6.40617983365503
47,0.05,0.3,zz_scale_0.3,1,7.521737501796726
47,0.05,0.3,zz_scale_0.3,1,8.30131317106209
47,0.05,0.3,zz_scale_0.3,1,8.41181012769597
47,0.05,0.3,zz_scale_0.3,1,8.263632830253764
47,0.05,0.3,zz_scale_0.3,1,7.374498156012891
47,0.05,0.3,zz_scale_0.3,1,7.5022536735405785
47,0.05,0.3,zz_scale_0.3,1,6.769924861616921
47,0.05,0.3,zz_scale_0.3,1,7.664192980660466
47,0.05,0.3,zz_scale_0.3,1,7.305863343673278
47,0.05,0.3,zz_scale_0.3,1,6.619253700193
47,0.05,0.3,zz_scale_0.3,1,7.86044670072853
47,0.05,0.3,zz_scale_0.3,1,7.728683549470581
47,0.05,0.3,zz_scale_0.3,1,6.859391733582913
47,0.05,0.3,zz_scale_0.3,1,7.064515711679612
47,0.05,0.3,zz_scale_0.3,1,8.08905819282726
47,0.1,,clean,0,5.519863525497614
47,0.1,,clean,0,5.032320740206027
47,0.1,,clean,0,5.562770117824937
47,0.1,,clean,0,5.989875277031267
47,0.1,,clean,0,6.374799484536959
47,0.1,,clean,0,6.040775072329739
47,0.1,,clean,0,6.070826160703373
47,0.1,,clean,0,6.06922030216922
47,0.1,,clean,0,6.002646666477124
47,0.1,,clean,0,6.274383556012937
47,0.1,,clean,0,6.089571892929122
47,0.1,,clean,0,5.938458255650601
47,0.1,,clean,0,5.8390832077243315
47,0.1,,clean,0,6.274123637578738
47,0.1,,clean,0,6.038873255474287
47,0.1,0.05,zz_scale_0.05,1,5.169950766583537
47,0.1,0.05,zz_scale_0.05,1,5.3068383175428355
47,0.1,0.05,zz_scale_0.05,1,6.261439409294692
47,0.1,0.05,zz_scale_0.05,1,6.074584477819079
47,0.1,0.05,zz_scale_0.05,1,5.491212215565533
47,0.1,0.05,zz_scale_0.05,1,5.896319246667692
47,0.1,0.05,zz_scale_0.05,1,6.388683757437407
47,0.1,0.05,zz_scale_0.05,1,6.034475823782055
47,0.1,0.05,zz_scale_0.05,1,6.602980197068616
47,0.1,0.05,zz_scale_0.05,1,5.553750755503356
47,0.1,0.05,zz_scale_0.05,1,6.000117947880791
47,0.1,0.05,zz_scale_0.05,1,5.564172202037306
47,0.1,0.05,zz_scale_0.05,1,6.17308381163644
47,0.1,0.05,zz_scale_0.05,1,6.478199559377283
47,0.1,0.05,zz_scale_0.05,1,6.0432728070114585
47,0.1,0.15,zz_scale_0.15,1,5.376831967342139
47,0.1,0.15,zz_scale_0.15,1,5.473343289178035
47,0.1,0.15,zz_scale_0.15,1,7.314522627539333
47,0.1,0.15,zz_scale_0.15,1,7.293269319244749
47,0.1,0.15,zz_scale_0.15,1,6.846053189504925
47,0.1,0.15,zz_scale_0.15,1,6.8250884381259445
47,0.1,0.15,zz_scale_0.15,1,6.409530904215461
47,0.1,0.15,zz_scale_0.15,1,6.580108035425003
47,0.1,0.15,zz_scale_0.15,1,5.626526810146309
47,0.1,0.15,zz_scale_0.15,1,6.7893746231800804
47,0.1,0.15,zz_scale_0.15,1,6.004128533884577
47,0.1,0.15,zz_scale_0.15,1,5.941111200342357
47,0.1,0.15,zz_scale_0.15,1,6.387896315488327
47,0.1,0.15,zz_scale_0.15,1,6.876301231277698
47,0.1,0.15,zz_scale_0.15,1,7.391225904430074
47,0.1,0.3,zz_scale_0.3,1,6.749920447751581
47,0.1,0.3,zz_scale_0.3,1,6.642049872338927
47,0.1,0.3,zz_scale_0.3,1,7.448838946144216
47,0.1,0.3,zz_scale_0.3,1,8.22312141736324
47,0.1,0.3,zz_scale_0.3,1,7.728347240154337
47,0.1,0.3,zz_scale_0.3,1,6.963255883990235
47,0.1,0.3,zz_scale_0.3,1,6.877848020562519
47,0.1,0.3,zz_scale_0.3,1,7.023159410234191
47,0.1,0.3,zz_scale_0.3,1,6.815686648658273
47,0.1,0.3,zz_scale_0.3,1,7.800069976093222
47,0.1,0.3,zz_scale_0.3,1,6.604398412116298
47,0.1,0.3,zz_scale_0.3,1,7.090411614858698
47,0.1,0.3,zz_scale_0.3,1,7.196895357216284
47,0.1,0.3,zz_scale_0.3,1,6.368513709620264
47,0.1,0.3,zz_scale_0.3,1,7.32002884835262
48,0.0,,clean,0,6.657248950017344
48,0.0,,clean,0,6.61677044790726
48,0.0,,clean,0,6.051244063798917
48,0.0,,clean,0,6.178281602836928
48,0.0,,clean,0,7.608974965723948
48,0.0,,clean,0,5.492280032703734
48,0.0,,clean,0,6.259762294891411
48,0.0,,clean,0,5.661574023946491
48,0.0,,clean,0,6.3024309715051805
48,0.0,,clean,0,5.644576326522901
48,0.0,,clean,0,6.070718792018809
48,0.0,,clean,0,5.924512479414468
48,0.0,,clean,0,6.124441002076203
48,0.0,,clean,0,6.035377510509692
48,0.0,,clean,0,6.593172591747245
48,0.0,0.05,zz_scale_0.05,1,6.3664329048118224
48,0.0,0.05,zz_scale_0.05,1,6.064295751820125
48,0.0,0.05,zz_scale_0.05,1,7.044748240702984
48,0.0,0.05,zz_scale_0.05,1,6.078074675162474
48,0.0,0.05,zz_scale_0.05,1,6.65126622225847
48,0.0,0.05,zz_scale_0.05,1,6.303978698606011
48,0.0,0.05,zz_scale_0.05,1,6.606515352862748
48,0.0,0.05,zz_scale_0.05,1,6.455332689585973
48,0.0,0.05,zz_scale_0.05,1,6.9175679343670025
48,0.0,0.05,zz_scale_0.05,1,5.94120354021952
48,0.0,0.05,zz_scale_0.05,1,5.7827888425188
48,0.0,0.05,zz_scale_0.05,1,5.836577430690471
48,0.0,0.05,zz_scale_0.05,1,6.561941560656651
48,0.0,0.05,zz_scale_0.05,1,6.106478083387768
48,0.0,0.05,zz_scale_0.05,1,7.058196889231833
48,0.0,0.15,zz_scale_0.15,1,6.880952164737205
48,0.0,0.15,zz_scale_0.15,1,6.971429558763629
48,0.0,0.15,zz_scale_0.15,1,6.628268107237275
48,0.0,0.15,zz_scale_0.15,1,6.5279850276862
48,0.0,0.15,zz_scale_0.15,1,7.674186941853759
48,0.0,0.15,zz_scale_0.15,1,7.067217358553138
48,0.0,0.15,zz_scale_0.15,1,6.877699792325033
48,0.0,0.15,zz_scale_0.15,1,6.374257473990597
48,0.0,0.15,zz_scale_0.15,1,6.629528352372205
48,0.0,0.15,zz_scale_0.15,1,7.631201048586957
48,0.0,0.15,zz_scale_0.15,1,6.969814366804429
48,0.0,0.15,zz_scale_0.15,1,8.080996550747754
48,0.0,0.15,zz_scale_0.15,1,7.447708277605199
48,0.0,0.15,zz_scale_0.15,1,7.442192637030497
48,0.0,0.15,zz_scale_0.15,1,7.786488286782889
48,0.0,0.3,zz_scale_0.3,1,7.885812874563126
48,0.0,0.3,zz_scale_0.3,1,8.063710531891909
48,0.0,0.3,zz_scale_0.3,1,7.431083422976438
48,0.0,0.3,zz_scale_0.3,1,8.078305828578099
48,0.0,0.3,zz_scale_0.3,1,7.9569974215897705
48,0.0,0.3,zz_scale_0.3,1,7.371923190356629
48,0.0,0.3,zz_scale_0.3,1,8.131763343026241
48,0.0,0.3,zz_scale_0.3,1,7.576096935587661
48,0.0,0.3,zz_scale_0.3,1,8.763288241539042
48,0.0,0.3,zz_scale_0.3,1,7.711969319706438
48,0.0,0.3,zz_scale_0.3,1,8.764533219232261
48,0.0,0.3,zz_scale_0.3,1,7.1121408855262995
48,0.0,0.3,zz_scale_0.3,1,8.45963467999256
48,0.0,0.3,zz_scale_0.3,1,8.157000421817372
48,0.0,0.3,zz_scale_0.3,1,7.551477161485168
48,0.01,,clean,0,6.499883670427191
48,0.01,,clean,0,6.97906668958911
48,0.01,,clean,0,6.460943144202264
48,0.01,,clean,0,7.076555683925903
48,0.01,,clean,0,6.7176736595674065
48,0.01,,clean,0,6.475685220751204
48,0.01,,clean,0,6.174766048712184
48,0.01,,clean,0,6.623980938729789
48,0.01,,clean,0,5.734476843373634
48,0.01,,clean,0,6.785919026202077
48,0.01,,clean,0,6.83265314958546
48,0.01,,clean,0,6.4356563631598975
48,0.01,,clean,0,6.011591525058338
48,0.01,,clean,0,5.960123818477983
48,0.01,,clean,0,5.74554173385465
48,0.01,0.05,zz_scale_0.05,1,6.074546202751744
48,0.01,0.05,zz_scale_0.05,1,6.636835571069827
48,0.01,0.05,zz_scale_0.05,1,6.111325634150098
48,0.01,0.05,zz_scale_0.05,1,6.640315090548074
48,0.01,0.05,zz_scale_0.05,1,5.334299892095944
48,0.01,0.05,zz_scale_0.05,1,6.82494355838581
48,0.01,0.05,zz_scale_0.05,1,5.860919702959626
48,0.01,0.05,zz_scale_0.05,1,6.442787012661657
48,0.01,0.05,zz_scale_0.05,1,6.491014898263548
48,0.01,0.05,zz_scale_0.05,1,7.077956314345319
48,0.01,0.05,zz_scale_0.05,1,6.06507873794941
48,0.01,0.05,zz_scale_0.05,1,6.306004336000296
48,0.01,0.05,zz_scale_0.05,1,5.75432869738494
48,0.01,0.05,zz_scale_0.05,1,6.9006534573117175
48,0.01,0.05,zz_scale_0.05,1,6.457353071117542
48,0.01,0.15,zz_scale_0.15,1,6.965739750085192
48,0.01,0.15,zz_scale_0.15,1,6.233711794410575
48,0.01,0.15,zz_scale_0.15,1,7.17984601685906
48,0.01,0.15,zz_scale_0.15,1,6.855181175337585
48,0.01,0.15,zz_scale_0.15,1,7.003931518193749
48,0.01,0.15,zz_scale_0.15,1,6.543042995555591
48,0.01,0.15,zz_scale_0.15,1,7.439430545089214
48,0.01,0.15,zz_scale_0.15,1,7.098021644433158
48,0.01,0.15,zz_scale_0.15,1,6.16945480803238
48,0.01,0.15,zz_scale_0.15,1,7.44627768864657
48,0.01,0.15,zz_scale_0.15,1,6.567967450306671
48,0.01,0.15,zz_scale_0.15,1,6.670342331512118
48,0.01,0.15,zz_scale_0.15,1,6.890687970063679
48,0.01,0.15,zz_scale_0.15,1,7.005269642965323
48,0.01,0.15,zz_scale_0.15,1,7.729797468037604
48,0.01,0.3,zz_scale_0.3,1,7.741006818692139
48,0.01,0.3,zz_scale_0.3,1,7.546271949562685
48,0.01,0.3,zz_scale_0.3,1,7.519284332911
48,0.01,0.3,zz_scale_0.3,1,7.297071066977989
48,0.01,0.3,zz_scale_0.3,1,7.737510971279984
48,0.01,0.3,zz_scale_0.3,1,7.52563959314113
48,0.01,0.3,zz_scale_0.3,1,8.063678048193621
48,0.01,0.3,zz_scale_0.3,1,8.045665782683782
48,0.01,0.3,zz_scale_0.3,1,7.589205269535456
48,0.01,0.3,zz_scale_0.3,1,7.8904565361408165
48,0.01,0.3,zz_scale_0.3,1,7.636493440280848
48,0.01,0.3,zz_scale_0.3,1,7.67757988619558
48,0.01,0.3,zz_scale_0.3,1,7.404827227423962
48,0.01,0.3,zz_scale_0.3,1,8.21639492599906
48,0.01,0.3,zz_scale_0.3,1,7.484204447998689
48,0.02,,clean,0,5.211947711274746
48,0.02,,clean,0,5.980378594422674
48,0.02,,clean,0,7.285587347733455
48,0.02,,clean,0,6.151672412937228
48,0.02,,clean,0,6.199395231513155
48,0.02,,clean,0,6.350788301317545
48,0.02,,clean,0,6.969428290350769
48,0.02,,clean,0,6.633619500578442
48,0.02,,clean,0,6.312282619633976
48,0.02,,clean,0,6.063155394419237
48,0.02,,clean,0,6.00885033265951
48,0.02,,clean,0,5.327886456036745
48,0.02,,clean,0,6.509948152918915
48,0.02,,clean,0,5.980941329606623
48,0.02,,clean,0,6.011867313816151
48,0.02,0.05,zz_scale_0.05,1,6.41792099566689
48,0.02,0.05,zz_scale_0.05,1,6.5430546186902205
48,0.02,0.05,zz_scale_0.05,1,6.310189248629114
48,0.02,0.05,zz_scale_0.05,1,6.475702003473636
48,0.02,0.05,zz_scale_0.05,1,6.527287406373996
48,0.02,0.05,zz_scale_0.05,1,6.302406831814473
48,0.02,0.05,zz_scale_0.05,1,7.12036669060926
48,0.02,0.05,zz_scale_0.05,1,6.542350720528345
48,0.02,0.05,zz_scale_0.05,1,7.082792703439776
48,0.02,0.05,zz_scale_0.05,1,6.603089436068837
48,0.02,0.05,zz_scale_0.05,1,6.16424053727506
48,0.02,0.05,zz_scale_0.05,1,5.622707921030035
48,0.02,0.05,zz_scale_0.05,1,6.396469240668634
48,0.02,0.05,zz_scale_0.05,1,6.108589194534067
48,0.02,0.05,zz_scale_0.05,1,6.704328322931621
48,0.02,0.15,zz_scale_0.15,1,6.945646129074813
48,0.02,0.15,zz_scale_0.15,1,6.963966788912778
48,0.02,0.15,zz_scale_0.15,1,6.602213529914179
48,0.02,0.15,zz_scale_0.15,1,7.431577377536213
48,0.02,0.15,zz_scale_0.15,1,7.23875487002259
48,0.02,0.15,zz_scale_0.15,1,6.542415354714302
48,0.02,0.15,zz_scale_0.15,1,6.339801304597197
48,0.02,0.15,zz_scale_0.15,1,7.612982710298574
48,0.02,0.15,zz_scale_0.15,1,7.045143368345818
48,0.02,0.15,zz_scale_0.15,1,7.556673856092779
48,0.02,0.15,zz_scale_0.15,1,7.162464645420472
48,0.02,0.15,zz_scale_0.15,1,6.980254459137113
48,0.02,0.15,zz_scale_0.15,1,6.030732443337684
48,0.02,0.15,zz_scale_0.15,1,6.784747774006441
48,0.02,0.15,zz_scale_0.15,1,6.895103014650658
48,0.02,0.3,zz_scale_0.3,1,7.691552423595102
48,0.02,0.3,zz_scale_0.3,1,8.06158415838279
48,0.02,0.3,zz_scale_0.3,1,7.481002591363314
48,0.02,0.3,zz_scale_0.3,1,8.225692540208033
48,0.02,0.3,zz_scale_0.3,1,8.054931368709644
48,0.02,0.3,zz_scale_0.3,1,8.874132618858905
48,0.02,0.3,zz_scale_0.3,1,7.679409559809712
48,0.02,0.3,zz_scale_0.3,1,7.383840380066081
48,0.02,0.3,zz_scale_0.3,1,7.417511299247394
48,0.02,0.3,zz_scale_0.3,1,7.606503911402553
48,0.02,0.3,zz_scale_0.3,1,7.368823701316275
48,0.02,0.3,zz_scale_0.3,1,8.077129592853161
48,0.02,0.3,zz_scale_0.3,1,7.305276339282144
48,0.02,0.3,zz_scale_0.3,1,6.8258326807533996
48,0.02,0.3,zz_scale_0.3,1,7.727753672258687
48,0.05,,clean,0,6.205280828607758
48,0.05,,clean,0,6.713732474026349
48,0.05,,clean,0,5.9409160812938
48,0.05,,clean,0,5.975814988124805
48,0.05,,clean,0,5.398409757037241
48,0.05,,clean,0,5.778279348828445
48,0.05,,clean,0,6.8367765564776075
48,0.05,,clean,0,5.932325371978512
48,0.05,,clean,0,5.917947667133793
48,0.05,,clean,0,6.143043038170862
48,0.05,,clean,0,5.461511849622902
48,0.05,,clean,0,5.273348857579312
48,0.05,,clean,0,5.554750682246517
48,0.05,,clean,0,6.342345594424087
48,0.05,,clean,0,5.84905777743243
48,0.05,0.05,zz_scale_0.05,1,7.1323713161465365
48,0.05,0.05,zz_scale_0.05,1,7.206395511685397
48,0.05,0.05,zz_scale_0.05,1,5.981085161612479
48,0.05,0.05,zz_scale_0.05,1,6.739537171264752
48,0.05,0.05,zz_scale_0.05,1,5.903236578317795
48,0.05,0.05,zz_scale_0.05,1,6.675814613013949
48,0.05,0.05,zz_scale_0.05,1,6.202000654386618
48,0.05,0.05,zz_scale_0.05,1,6.1027696554265
48,0.05,0.05,zz_scale_0.05,1,6.122753321441894
48,0.05,0.05,zz_scale_0.05,1,6.491260604644696
48,0.05,0.05,zz_scale_0.05,1,6.47949687070994
48,0.05,0.05,zz_scale_0.05,1,6.501285328125852
48,0.05,0.05,zz_scale_0.05,1,6.750146247073297
48,0.05,0.05,zz_scale_0.05,1,5.711065206392297
48,0.05,0.05,zz_scale_0.05,1,6.306300866981338
48,0.05,0.15,zz_scale_0.15,1,7.257390388080253
48,0.05,0.15,zz_scale_0.15,1,7.434833672610436
48,0.05,0.15,zz_scale_0.15,1,6.452965769943443
48,0.05,0.15,zz_scale_0.15,1,6.4297596213831225
48,0.05,0.15,zz_scale_0.15,1,6.257971316645117
48,0.05,0.15,zz_scale_0.15,1,7.008258228924551
48,0.05,0.15,zz_scale_0.15,1,6.028779003439232
48,0.05,0.15,zz_scale_0.15,1,6.074241086896347
48,0.05,0.15,zz_scale_0.15,1,6.015214530608448
48,0.05,0.15,zz_scale_0.15,1,5.878259928676769
48,0.05,0.15,zz_scale_0.15,1,6.74342837303131
48,0.05,0.15,zz_scale_0.15,1,7.276925372077492
48,0.05,0.15,zz_scale_0.15,1,6.8041602149784035
48,0.05,0.15,zz_scale_0.15,1,6.698065251684771
48,0.05,0.15,zz_scale_0.15,1,6.5709531990786925
48,0.05,0.3,zz_scale_0.3,1,7.324136719853256
